t_Brand,t_Phone,t_Network,t_Network_2G_bands,t_Network_3G_bands,t_Network_4G_bands,t_Network_5G_bands,t_Network_Speed,t_Network_GPRS,t_Network_EDGE,t_Launch_Announced,t_Launch_Status,t_Body_Dimensions,t_Body_Weight,t_Body_SIM,t_Display_Type,t_Display_Size,t_Display_Resolution,t_Display_Protection,t_Platform_OS,t_Platform_Chipset,t_Platform_CPU,t_Platform_GPU,t_Memory_Card_slot,t_Internal_capacity,t_Internal,t_Battery,t_Price,t_Colors,t_Bluetooth,t_WLAN,t_Sensors,t_Loudspeaker,t_3.5mm_jack
HTC287,Touch Pro,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100 - HTC Fuze,,,HSPA 7.2/0.384 Mbps,,,"2008, June. Released 2008, August",Discontinued,102 x 51 x 18.1 mm (4.02 x 2.01 x 0.71 in),165 g (5.82 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~46.7% screen-to-body ratio)",TouchFLO 3D finger swipe navigationTouch-sensitive navigation controlsHandwriting recognition,,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"288MB RAM, 512MB ROM",,Removable Li-Ion 1340 mAh battery,About 200 EUR,Black,"2.0, A2DP",Wi-Fi 802.11 b/g,Accelerometer,Yes,No
HTC287,Touch Diamond CDMA,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,,EV-DO Rev.A 3.1 Mbps,,,"2008, April. Released 2008, May",Discontinued,102 x 53 x 15 mm (4.02 x 2.09 x 0.59 in),115 g (4.06 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~44.9% screen-to-body ratio)",TouchFLO 3D finger swipe navigationHandwriting recognition,,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7501A,528 MHz ARM 11,Adreno 130,No,4GB 288MB RAM,,Removable Li-Ion 1340 mAh battery,,Black,"2.0, A2DP",Wi-Fi 802.11 b/g,"Accelerometer, proximity",Yes,No
HTC287,Touch Diamond,GSM / HSPA,GSM 850 / 1800 / 1900 - American version,HSDPA 850 / 1900 - American version,,,HSPA 7.2/0.384 Mbps,,,"2008, May. Released 2008, May",Discontinued,102 x 51 x 11.5 mm (4.02 x 2.01 x 0.45 in),110 g (3.88 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~46.7% screen-to-body ratio)",TouchFLO 3D finger swipe navigationHandwriting recognition,,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,No,4GB 192MB RAM,,Removable Li-Ion 900 mAh battery,About 130 EUR,"Black, White","2.0, A2DP",Wi-Fi 802.11 b/g,"Accelerometer, proximity",Yes,No
HTC287,Advantage X7510,GSM / UMTS / HSPA,GSM 850 / 900 / 1800 / 1900,UMTS 850 / 1900 - American version,,,HSPA 1.8 Mbps,,,"2008, February. Released 2008, June",Discontinued,133 x 98 x 16 mm (5.24 x 3.86 x 0.63 in),375 g (13.23 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","5.0 inches, 77.4 cm2(~59.4% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 6.0 Professional,,Marvell PXA270 624 MHz,,miniSD,16GB 128MB RAM,,Removable Li-Po 2100 mAh battery,About 640 EUR,Black,"2.0, A2DP",Wi-Fi 802.11 b/g,,"Yes, with stereo speakers",Dual speakers
HTC287,P3470,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2008, February. Released 2008, March",Discontinued,108 x 58.3 x 15.7 mm (4.25 x 2.30 x 0.62 in),122 g (4.30 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.6% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"128MB RAM, 256MB ROM",,Removable Li-Ion 1100 mAh battery,About 170 EUR,Silver,"2.0, A2DP",No,,Yes,No
HTC287,Touch Cruise,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA 3.6/0.384 Mbps,,,"2007, November. Released 2008, January",Discontinued,110 x 58 x 15.5 mm (4.33 x 2.28 x 0.61 in),130 g (4.59 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.1% screen-to-body ratio)",TouchFLO finger swipe navigationHandwriting recognition4-way navigation wheel,,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,"microSD (dedicated slot), SD 2.0 compatible","128MB RAM, 256MB ROM",,Removable Li-Ion 1350 mAh battery,About 210 EUR,Black,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,Touch Dual,GSM / HSPA,GSM 900 / 1800 / 1900,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,,,"2007, October. Released 2007, November",Discontinued,107 x 55 x 15.8 mm (4.21 x 2.17 x 0.62 in),120 g (4.23 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.6 inches, 20.9 cm2(~35.6% screen-to-body ratio)",TouchFLO finger swipe navigationHandwriting recognition,,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM",,Removable Li-Ion 1120 mAh battery,About 130 EUR,Silver,2.0,No,,Yes,No
HTC287,P6500,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA 3.6/0.384 Mbps,,,"2007, October. Released 2008, April",Discontinued,137.4 x 72.9 x 20.5 mm (5.41 x 2.87 x 0.81 in),220 g (7.76 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 37.9 cm2(~37.9% screen-to-body ratio)",Handwriting recognition5-way navigation,,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,2 x SDIO,1GB,,Removable Li-Ion 1500 mAh battery,About 270 EUR,Silver,2.0,Wi-Fi 802.11b/g,Fingerprint (front-mounted),Yes,No
HTC287,S730,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,,,"2007, October. Released 2007, December",Discontinued,105.8 x 51 x 19.4 mm (4.17 x 2.01 x 0.76 in),150 g (5.29 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2(~33.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,Microsoft Windows Mobile 6.0 Standard,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"64MB RAM, 256MB ROM",,Removable Li-Ion 1050 mAh battery,About 250 EUR,Metal grey,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,TyTN II,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,,HSPA 3.6/0.384 Mbps,,,"2007, July",Discontinued,112 x 59 x 19 mm (4.41 x 2.32 x 0.75 in),190 g (6.70 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~36.7% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM7200,400 MHz ARM 11,Adreno 130,microSD (dedicated slot),"128MB RAM, 256MB ROM",,Removable Li-Po 1350 mAh battery,About 140 EUR,Silver,2.0,Wi-Fi 802.11b/g,,Yes,No
HTC287,S630,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,,,HSPA,,,"2006, September",Discontinued,112.5 x 62.5 x 13.5 mm (4.43 x 2.46 x 0.53 in),120 g (4.23 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2(~25.4% screen-to-body ratio)",HTC JOGGR touch-sensitive navigation bar,,Microsoft Windows Mobile 6.0 Standard Edition,,Samsung SC32442 400 MHz,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Po 1050 mAh battery,About 330 EUR,,2.0,Wi-Fi 802.11b/g,,Yes,No
HTC287,Touch,GSM,GSM 900 / 1800 / 1900,,,,,Class 10,Yes,"2007, June",Discontinued,99.9 x 58 x 13.9 mm (3.93 x 2.28 x 0.55 in),112 g (3.95 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~41.9% screen-to-body ratio)",TouchFLO finger swipe navigationHandwriting recognition5-way navigation,,Microsoft Windows Mobile 6.0 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,"microSD (dedicated slot), 1 GB included","64/128MB RAM, 128/256MB ROM",,Removable Li-Ion 1100 mAh battery,About 130 EUR,"Soft Black, Wasabi Green, White, Burgundy",2.0,Wi-Fi 802.11b/g,,Yes,No
HTC287,P6300,GSM,GSM 900 / 1800 / 1900,,,,,Class 10,No,"2007, May",Discontinued,130 x 70 x 18.8 mm (5.12 x 2.76 x 0.74 in),200 g (7.05 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","3.5 inches, 37.9 cm2(~41.7% screen-to-body ratio)",Handwriting recognition5-way navigation,,Microsoft Windows Mobile 5.0 PocketPC,,32-bit Samsung SC3 2442 400 MHz,,SD,"128MB RAM, 256MB ROM",,Removable Li-Po 1300 mAh battery,About 220 EUR,Silver,2.0,Wi-Fi 802.11b/g,,Yes,No
HTC287,Shift,GSM / HSPA,"No voice calls, data transfer only",HSDPA 850 / 1900 / 2100,,,HSPA 3.6/0.384 Mbps,,,"2007, March. Released 2008, February",Discontinued,207 x 129 x 25 mm (8.15 x 5.08 x 0.98 in),800 g (1.76 lb),Mini-SIM,"TFT resistive touchscreen, 16M colors","7.0 inches, 139.5 cm2(~52.2% screen-to-body ratio)",Handwriting recognition,,Microsoft Vista Business and SnapVUE OS,,Intel Stealey 800MHz,,SDIO,"40/80GB (microdrive), 1GB RAM, 128MB ROM",,Non-removable Li-Po 2700 mAh battery,About 210 EUR,,2.0,Wi-Fi 802.11 b/g,Fingerprint (front-mounted),"Yes, with stereo speakers",Dual speakers
HTC287,Advantage X7500,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA,,,"2007, February",Discontinued,133 x 98 x 16 mm (5.24 x 3.86 x 0.63 in),359 g (12.66 oz),Mini-SIM,"TFT resistive touchscreen, 256K colors (65K effective)","5.0 inches, 77.4 cm2(~59.4% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 for PocketPC Phone Edition,ATI Graphic Chip W2284,624 MHz Intel PXA270,,miniSD,"8GB (microdrive), 128MB RAM, 256MB ROM",,Removable Li-Ion 2200 mAh battery,About 660 EUR,Black,"2.0, A2DP",Wi-Fi 802.11 b/g,,"Yes, with stereo speakers",Dual speakers
HTC287,S710,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2007, February",Discontinued,101 x 50 x 17.7 mm (3.98 x 1.97 x 0.70 in),120 g (4.23 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2(~35.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,Microsoft Windows Mobile 6.0 Standard,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Po 1050 mAh battery,About 200 EUR,Black/Silver,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,P3350,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2007, February",Discontinued,108 x 58 x 16.8 mm (4.25 x 2.28 x 0.66 in),130 g (4.59 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.8% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Ion 1200 mAh battery,About 210 EUR,Silver,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,P3400,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2007, February",Discontinued,109 x 58 x 17.6 mm (4.29 x 2.28 x 0.69 in),126 g (4.44 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.4% screen-to-body ratio)",Handwriting recognition5-way navigation,,Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,SD,"64MB RAM, 128MB ROM",,Removable Li-Ion 1250 mAh battery,About 210 EUR,Black,"2.0, A2DP",No,,Yes,No
HTC287,P4350,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2006, November",Discontinued,109 x 59 x 17 mm (4.29 x 2.32 x 0.67 in),168 g (5.93 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2(~37.8% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Ion 1130 mAh battery,About 350 EUR,Black,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,P3600i,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA 3.6/0.384 Mbps,,,"2007, August",Discontinued,108 x 58.2 x 18.4 mm (4.25 x 2.29 x 0.72 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.6% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 6.0 Professional,,500 MHz Samsung,,miniSD,"64MB RAM, 256MB ROM",,Removable Li-Ion battery,About 230 EUR,"Silver, Black","2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,P3600,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA 1.8 Mbps,,,"2006, September",Discontinued,108 x 58.2 x 18.4 mm (4.25 x 2.29 x 0.72 in),150 g (5.29 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2(~38.6% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 PocketPC,,Samsung SC3 2442A 400 MHz,,miniSD,"64MB RAM, 128MB ROM",,Removable Li-Ion 1500 mAh battery,About 370 EUR,"Silver, Black","2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,P3300,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2006, September",Discontinued,108 x 58 x 16.8 mm (4.25 x 2.28 x 0.66 in),127 g (4.48 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 58 x 42 mm, 24.3 cm2(~38.8% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 PocketPC,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Ion 1250 mAh battery,About 350 EUR,Silver,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,S620,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2006, September",Discontinued,111.5 x 62.5 x 12.8 mm (4.39 x 2.46 x 0.50 in),130 g (4.59 oz),Mini-SIM,"TFT, 65K colors","2.4 inches, 50 x 37 mm, 17.8 cm2(~25.6% screen-to-body ratio)",HTC JOGGR touch-sensitive navigation bar,,Microsoft Windows Mobile 5.0 Smartphone,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Ion 960 mAh battery,About 240 EUR,,"2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,S310,GSM,GSM 850 / 900 / 1800 / 1900,,,,,Class 10,Class 10,"2006, September",Discontinued,108 x 47 x 18.5 mm (4.25 x 1.85 x 0.73 in),,Mini-SIM,"TFT, 65K colors","2.0 inches, 12.6 cm2(~24.8% screen-to-body ratio)",5-way navigation button,,Microsoft Windows Mobile 5.0 Smartphone,TI OMAP 850,200 MHz ARM926EJ-S,,miniSD,"64MB RAM, 64MB ROM",,Removable Li-Ion 1150 mAh battery,About 130 EUR,"Black, White, Grey.","2.0, A2DP",No,,Yes,No
HTC287,TyTN,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 - American version,,,HSPA 1.8 Mbps,,,"2006, June",Discontinued,113 x 58 x 22 mm (4.45 x 2.28 x 0.87 in),176 g (6.21 oz),Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 42 x 57 mm, 24.3 cm2(~37.0% screen-to-body ratio)",Handwriting recognition,,Microsoft Windows Mobile 5.0 PocketPC,,400 MHz Samsung,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Ion 1350 mAh battery,About 420 EUR,"Silver, Black","2.0, A2DP",Wi-Fi 802.11b/g,,Yes,No
HTC287,MTeoR,GSM / UMTS,GSM 900 / 1800 / 1900,UMTS 2100,,,"Yes, 384 kbps",,,"2006, June",Discontinued,112.4 x 49 x 14.8 mm (4.43 x 1.93 x 0.58 in),120 g (4.23 oz),Mini-SIM,"TFT, 65K colors","2.2 inches, 34 x 45 mm, 15.0 cm2(~27.2% screen-to-body ratio)",5-way navigation button,,Microsoft Windows Mobile 5.0 Smartphone,,Samsung 2442 300 MHz,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,Removable Li-Po 1190 mAh battery,About 180 EUR,Black,Yes,No,,Yes,No
HTC287,Wildfire R70,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 5, 7, 8, 40, 41",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",,,"2020, February 27",Cancelled,163.2 x 77.8 x 8.9 mm (6.43 x 3.06 x 0.35 in),186 g (6.56 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.53 inches, 104.7 cm2(~82.4% screen-to-body ratio)","720 x 1560 pixels, 19.5:9 ratio (~263 ppi density)",,Android 9 (Pie),Mediatek MT6763 Helio P23 (16 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Mali-G71 MP2,microSDXC (uses shared SIM slot),32GB 2GB RAM,eMMC 5.1,"Li-Po 4000 mAh, non-removable",,"Aurora Blue, Night black","4.2, A2DP, LE",Wi-Fi 802.11 b/g/n,"Fingerprint (rear-mounted), accelerometer, proximity",Yes,Yes
HTC287,One (M8i),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","1, 3, 7, 8, 28 - Asia",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",,,Not announced yet,Discontinued,,160 g (5.64 oz),Nano-SIM,Super LCD3,"5.0 inches, 68.9 cm2","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Corning Gorilla Glass 4,"Android 5.1 (Lollipop), Sense UI 7",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",eMMC 4.5,"Li-Ion, non-removable",,"Gunmetal Gray, Glacial Silver, Amber Gold","4.1, A2DP, aptX","Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","Accelerometer, proximity, compass","Yes, with stereo speakers",Yes
HTC287,One M8 Prime,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700 / 1900 / 2100 - T-Mobile,"1, 3, 7, 8, 28 - Asia",,"HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps",,,"Exp. announcement 2014, Q3",Cancelled,-,-,Nano-SIM,Super LCD3,"5.5 inches, 83.4 cm2(~80.7% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~534 ppi density)",Corning Gorilla Glass 3,"Android 4.4.2 (KitKat), Sense UI",,,,microSDXC (dedicated slot),"16GB 3GB RAM, 32GB 3GB RAM",,"Li-Po, non-removable",,"Gunmetal Gray, Glacial Silver, Amber Gold","4.0, A2DP","Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot","Accelerometer, gyro, proximity, compass, barometer","Yes, with stereo speakers",Yes
HTC287,Tiara,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA,,,HSPA,Yes,Yes,"Exp. announcement 2013, Q3",Cancelled,-,-,Micro-SIM,Super LCD2,"4.3 inches, 52.6 cm2(~43.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",,"Microsoft Windows Phone 8, Sense UI",,Dual-core 1.2 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,,"Li-Ion 1800 mAh, removable",,"Black, White",Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","Accelerometer, proximity, compass",Yes,Yes
HTC287,Primo,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA,,,"Exp. announcement 2012, February",Cancelled,-,-,Mini-SIM,Super AMOLED,"3.7 inches, 39.0 cm2","480 x 800 pixels, 5:3 ratio",,Android 4.0 (Ice Cream Sandwich),,Dual-core 1.0 GHz,,microSDHC (dedicated slot),512MB RAM,,Removable Li-Ion battery,,Black,"3.0, A2DP","Wi-Fi 802.11 b/g/n, DLNA, hotspot",MP3/AAC+/WAV/WMA playerMP4/H.264/WMV playerOrganizerDocument viewerVoice memo/dialPredictive text input,Yes,Beats headset
HTC287,Zeta,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 2100,,,HSPA,,,Not officially announced yet,Discontinued,109.8 x 60.9 x 9.8 mm (4.32 x 2.40 x 0.39 in),146 g (5.15 oz),Mini-SIM,IPS LCD,"4.5 inches, 55.8 cm2(~83.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",,"Android 4.0 (Ice Cream Sandwich), Sense UI",,Quad-core 2.5 GHz,,No,32GB 1GB RAM,,Removable Li-Ion 1830 mAh battery,,Black,"4.0, A2DP, EDR","Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot",MP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerDocument viewer/editorVoice memo/dial/commandsPredictive text input (Swype),Yes,Beats headset
HTC287,Ville,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA,,,HSPA 21.1/5.76 Mbps,Yes,Yes,"Not officially announced yet. Released Exp. release 2012, Q2",Discontinued,8 mm thickness,-,Mini-SIM,Super AMOLED,"4.3 inches, 51.0 cm2(~54.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",,"Android 4.0 (Ice Cream Sandwich), Sense UI 4",,Dual-core 1.5 GHz,,microSDHC (dedicated slot),,,Removable Li-Ion 1650 mAh battery,,Black,"4.0, A2DP, EDR","Wi-Fi 802.11 b/g/n, DLNA, hotspot",MP4/H.264/WMV playerMP3/eAAC+/WMA/WAV playerDocument viewer/editorVoice memo/dial/commandsPredictive text input,Yes,Beats headset
HTC287,Ignite,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA,,,Not officially announced yet,Cancelled,-,-,Mini-SIM,S-LCD,"3.7 inches, 39.0 cm2","480 x 800 pixels, 5:3 ratio (~252 ppi density)",,Microsoft Windows Phone 7,,800 MHz,,No,512MB RAM,,Removable Li-Ion battery,,Black,"2.1, A2DP",Wi-Fi 802.11 b/g/n,"Accelerometer, proximity",Yes,Yes
HTC287,Desire HD2,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA 14.4/5.76 Mbps,,,Not officially announced yet,Cancelled,-,-,Mini-SIM,S-LCD,"4.3 inches, 51.0 cm2","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Corning Gorilla Glass,"Android 2.3 (Gingerbread), Sense UI 3",,Dual-core 1.5 GHz Scorpion,Adreno 205,microSDHC (dedicated slot),8GB 512MB RAM,,Removable Li-Ion battery,,Black,"2.1, A2DP","Wi-Fi 802.11 b/g/n, DLNA, hotspot","Accelerometer, proximity, compass",Yes,Yes
HTC287,A12,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),,"HSPA, LTE",,,,Cancelled,139.8 x 69.5 x 9.5 mm (5.50 x 2.74 x 0.37 in),-,"Dual SIM (Micro-SIM, dual stand-by)",IPS LCD,"4.7 inches, 60.9 cm2(~62.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",,"Android 4.4.4 (KitKat), Sense UI",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDXC (dedicated slot),8GB 1GB RAM,eMMC 4.5,"Li-Po 2100 mAh, removable",,Black,"4.0, A2DP, aptX","Wi-Fi 802.11 b/g/n, hotspot","Accelerometer, proximity",Yes,Yes
Samsung1383,Galaxy S24 Ultra,GSM / CDMA / HSPA / EVDO / LTE / 5G,CDMA 800 / 1900 & TD-SCDMA,CDMA2000 1xEV-DO,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 32, 38, 39, 40, 41, 66 - International",SA/NSA/Sub6/mmWave - USA,"HSPA, LTE-A (up to 7CA), 5G",,,"2024, January 17","Available. Released 2024, January 24",162.3 x 79 x 8.6 mm (6.39 x 3.11 x 0.34 in),232 g or 233 g (8.18 oz),"IP68 dust/water resistant (up to 1.5m for 30 min)Stylus (Bluetooth integration, accelerometer, gyro)","Dynamic LTPO AMOLED 2X, 120Hz, HDR10+, 2600 nits (peak)","6.8 inches, 113.5 cm2(~88.5% screen-to-body ratio)","1440 x 3120 pixels, 19.5:9 ratio (~505 ppi density)",Always-on display,"Android 14, One UI 6.1",Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm),8-core (1x3.39GHz Cortex-X4 & 3x3.1GHz Cortex-A720 & 2x2.9GHz Cortex-A720 & 2x2.2GHz Cortex-A520),Adreno 750 (1 GHz),No,"256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM",UFS 4.0,"Li-Ion 5000 mAh, non-removable","$ 1,285.00 / € 1,347.05 / £ 1,249.00 / ₹ 119,999","Titanium Black, Titanium Gray, Titanium Violet, Titanium Yellow, Titanium Blue, Titanium Green, Titanium Orange","5.3, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band, Wi-Fi Direct","Samsung DeX, Samsung Wireless DeX (desktop experience support)Ultra Wideband (UWB) support","Yes, with stereo speakers",32-bit/384kHz audioTuned by AKG
